account_id,pagerank,in_degree,out_degree,avg_velocity_1h,avg_velocity_24h,max_velocity_1h,txn_count,avg_amount,is_mule,vpa
ACC03886,0.000167,10,10,1.0,1.0,1,10,1132.844,0,harrison.keer35@paytm
ACC03887,9.2e-05,8,15,1.0,1.1333,1,15,1633.6253,0,gagan.menon45@paytm
ACC03888,0.000275,15,13,1.0,1.1538,1,13,2832.29,0,yachana.borra59@okicici
ACC03889,0.000167,10,13,1.0,1.2308,1,13,933.5638,0,onveer.varma648@ibl
ACC03890,4.8e-05,1,13,1.0,1.0769,1,13,611.3285,0,siya.koshy485@kotak
ACC03891,0.000244,10,4,1.0,1.0,1,4,1049.9225,0,ryan.bajaj379@okicici
ACC03892,0.000183,8,11,1.0,1.0,1,11,3541.7573,0,brinda.pandya157@oksbi
ACC03893,0.000157,7,6,1.0,1.0,1,6,1824.1533,0,ekaraj.rajagopalan430@okhdfcbank
ACC03894,0.000237,6,9,1.0,1.0,1,9,1748.6522,0,ethan.hari653@okicici
ACC03895,0.000267,6,8,1.125,1.125,2,8,279.2988,0,veda.gokhale879@kotak
ACC03896,0.000146,8,13,1.0,1.1538,1,13,1145.2362,0,vedhika.nagi199@okicici
ACC03897,0.000277,9,15,1.0,1.1333,1,15,909.986,0,ethan.rattan689@ybl
ACC03898,0.000156,9,10,1.0,1.1,1,10,1402.019,0,daniel.barman740@ybl
ACC03899,0.000181,8,14,1.0,1.2143,1,14,1570.4086,0,yatan.dugar964@upi
ACC03900,0.000225,13,6,1.0,1.0,1,6,1642.7017,0,parth.butala684@okicici
ACC03901,0.000164,10,8,1.0,1.125,1,8,1845.3988,0,udyati.panchal845@kotak
ACC03902,0.000116,11,9,1.0,1.1111,1,9,1358.8411,0,garima.mukherjee274@okhdfcbank
ACC03903,0.000484,14,9,1.0,1.0,1,9,1092.0078,0,rachit.devi46@paytm
ACC03904,0.000107,6,6,1.0,1.0,1,6,1509.5817,0,tarak.keer706@kotak
ACC03905,0.00015,7,15,1.0,1.1333,1,15,936.094,0,wakeeta.divan651@okicici
ACC03906,0.000101,5,9,1.0,1.1111,1,9,1324.8622,0,girindra.kakar575@ybl
ACC03907,0.000154,7,16,1.0,1.125,1,16,1065.14,0,meghana.ramakrishnan478@okhdfcbank
ACC03908,0.00025,12,12,1.0,1.1667,1,12,1298.5475,0,logan.tiwari91@okhdfcbank
ACC03909,0.000171,10,10,1.0,1.0,1,10,1109.457,0,siya.chaudhary748@okhdfcbank
ACC03910,0.000158,9,5,1.0,1.0,1,5,2382.514,0,farhan.ahluwalia606@okicici
ACC03911,0.000142,9,9,1.0,1.0,1,9,1020.9633,0,gaurangi.sawhney11@okaxis
ACC03912,0.000201,8,8,1.0,1.25,1,8,786.7675,0,damyanti.yadav84@okaxis
ACC03913,0.000233,12,8,1.0,1.0,1,8,479.8788,0,sudiksha.narain698@okaxis
ACC03914,5.6e-05,6,6,1.0,1.1667,1,6,937.865,0,gabriel.chokshi55@upi
ACC03915,0.000119,9,10,1.0,1.0,1,10,504.45,0,zilmil.ahuja286@oksbi
ACC03916,0.0001,9,14,1.0,1.0714,1,14,2904.3764,0,dev.sethi424@okaxis
ACC03917,0.000167,5,11,1.0,1.0,1,11,2229.5818,0,zilmil.ahuja905@okaxis
ACC03918,9.3e-05,7,10,1.0,1.0,1,10,1523.803,0,eta.vala266@ibl
ACC03919,0.000232,12,6,1.0,1.0,1,6,1408.9583,0,charan.sane502@ybl
ACC03920,9.9e-05,7,15,1.0,1.2667,1,15,728.44,0,tamanna.jani358@kotak
ACC03921,0.000149,10,4,1.0,1.0,1,4,741.0175,0,ranveer.roy647@oksbi
ACC03922,7.4e-05,3,11,1.0,1.0909,1,11,768.35,0,chanakya.babu600@upi
ACC03923,0.000149,8,11,1.0,1.0909,1,11,1048.9236,0,lekha.natarajan583@okaxis
ACC03924,0.000328,17,14,1.0,1.1429,1,14,1021.0429,0,ekanta.kuruvilla662@paytm
ACC03925,0.000266,17,10,1.0,1.1,1,10,1404.312,0,wakeeta.sathe717@kotak
ACC03926,0.000159,10,11,1.0,1.0909,1,11,1654.7036,0,simon.kakar761@paytm
ACC03927,0.000185,12,12,1.0,1.0833,1,12,1407.5025,0,chanchal.oak792@okaxis
ACC03928,6.9e-05,4,7,1.0,1.0,1,7,1367.0843,0,ikbal.kara479@paytm
ACC03929,0.00042,14,6,1.0,1.0,1,6,1076.5933,0,dakshesh.tripathi530@oksbi
ACC03930,0.000176,9,3,1.0,1.0,1,3,1185.2933,0,widisha.mane479@ybl
ACC03931,0.000237,10,11,1.0909,1.0909,2,11,666.2527,0,sneha.babu387@okicici
ACC03932,0.000165,9,16,1.0,1.0625,1,16,607.5038,0,pranav.hans108@ybl
ACC03933,0.000222,10,14,1.0,1.1429,1,14,2748.1314,0,daksh.sodhi432@ibl
ACC03934,0.000216,9,9,1.0,1.0,1,9,1756.9733,0,nachiket.yogi664@okhdfcbank
ACC03935,8.8e-05,5,16,1.0,1.25,1,16,5126.7325,0,arin.sridhar314@oksbi
ACC03936,0.000244,10,4,1.0,1.0,1,4,2688.9775,0,eta.rastogi191@okicici
ACC03937,0.000135,11,11,1.0,1.0909,1,11,3051.1645,0,aarav.krishna632@ibl
ACC03938,0.000138,12,13,1.0769,1.2308,2,13,2389.7392,0,ishaan.sunder712@upi
ACC03939,6.6e-05,6,14,1.0,1.2143,1,14,1231.6329,0,simon.dugal855@okaxis
ACC03940,0.000242,11,12,1.0,1.0833,1,12,1149.0483,0,jeet.kumer383@ybl
ACC03941,0.000193,6,13,1.0,1.1538,1,13,1306.6769,0,gavin.deshmukh411@paytm
ACC03942,0.00013,6,11,1.0,1.0909,1,11,658.7573,0,barkha.suri782@kotak
ACC03943,0.000173,11,10,1.1,1.3,2,10,959.523,0,chakradhar.natarajan437@paytm
ACC03944,0.000131,7,11,1.0,1.0,1,11,1398.7145,0,rushil.oza608@okicici
ACC03945,0.000132,10,10,1.0,1.3,1,10,1778.086,0,tanmayi.devan171@paytm
ACC03946,0.000267,7,7,1.0,1.1429,1,7,1134.0386,0,oni.sharma966@kotak
ACC03947,0.000175,6,13,1.0,1.0769,1,13,1201.2246,0,devika.varghese770@oksbi
ACC03948,7.2e-05,4,5,1.0,1.0,1,5,1408.896,0,sneha.buch342@okicici
ACC03949,0.000138,11,7,1.0,1.1429,1,7,1075.2229,0,tripti.thakkar812@oksbi
ACC03950,0.00021,11,18,1.0,1.0556,1,18,608.8033,0,aarnav.chokshi406@oksbi
ACC03951,0.00011,6,8,1.0,1.0,1,8,1512.0975,0,aadhya.kala675@oksbi
ACC03952,0.000155,10,9,1.0,1.1111,1,9,722.9667,0,abhimanyu.sachdev309@paytm
ACC03953,0.000106,9,4,1.0,1.0,1,4,2706.9775,0,gaurangi.bhattacharyya242@okaxis
ACC03954,0.000148,10,9,1.0,1.0,1,9,987.9467,0,triveni.rattan742@okaxis
ACC03955,0.00031,13,15,1.0,1.2,1,15,1241.7613,0,theodore.dayal569@ybl
ACC03956,0.000311,9,8,1.0,1.125,1,8,5787.995,0,ojasvi.barad164@ybl
ACC03957,0.000104,10,8,1.0,1.25,1,8,2531.1125,0,finn.lala564@upi
ACC03958,0.000159,11,6,1.0,1.0,1,6,747.8433,0,wriddhish.babu685@upi
ACC03959,0.000206,12,5,1.0,1.2,1,5,506.44,0,edhitha.chowdhury249@okhdfcbank
ACC03960,0.00018,8,10,1.0,1.1,1,10,1475.412,0,jairaj.muni326@oksbi
ACC03961,0.000234,8,8,1.0,1.125,1,8,4739.6825,0,bakhshi.samra335@paytm
ACC03962,0.000153,6,10,1.0,1.0,1,10,888.39,0,falguni.goyal404@kotak
ACC03963,9.3e-05,7,5,1.0,1.0,1,5,905.312,0,divya.rao501@okicici
ACC03964,0.000372,18,10,1.0,1.0,1,10,326.007,0,pahal.kohli183@okaxis
ACC03965,0.000347,10,5,1.0,1.0,1,5,1360.314,0,victor.suresh349@kotak
ACC03966,0.000285,9,7,1.0,1.0,1,7,980.0,0,faris.sastry614@upi
ACC03967,8.1e-05,9,6,1.0,1.1667,1,6,491.6267,0,hredhaan.mandal236@oksbi
ACC03968,0.000192,11,5,1.0,1.2,1,5,699.558,0,pranit.date46@okaxis
ACC03969,0.000235,11,10,1.0,1.1,1,10,940.648,0,advay.mukherjee96@ybl
ACC03970,0.000178,9,13,1.0,1.1538,1,13,2069.2477,0,tristan.sachdeva185@upi
ACC03971,0.000237,11,4,1.0,1.0,1,4,317.0225,0,anika.dhingra319@upi
ACC03972,8.1e-05,6,15,1.0,1.1333,1,15,1029.2853,0,rajeshri.bandi268@upi
ACC03973,0.000184,9,10,1.0,1.1,1,10,1021.26,0,hemang.om408@kotak
ACC03974,0.000171,7,8,1.0,1.0,1,8,824.9888,0,nilima.naidu826@okhdfcbank
ACC03975,9.6e-05,7,9,1.0,1.0,1,9,1411.2644,0,vasatika.bobal751@okhdfcbank
ACC03976,9.7e-05,9,8,1.0,1.0,1,8,1388.76,0,hredhaan.baral827@okicici
ACC03977,9.1e-05,10,14,1.0,1.0,1,14,965.4479,0,ganga.wable132@kotak
ACC03978,8.3e-05,10,8,1.0,1.0,1,8,687.5112,0,vamakshi.bawa466@okicici
ACC03979,0.000394,9,8,1.0,1.125,1,8,1581.0538,0,leela.doctor983@upi
ACC03980,0.000289,8,8,1.0,1.25,1,8,531.835,0,gavin.sangha56@paytm
ACC03981,0.00032,13,10,1.0,1.1,1,10,1571.843,0,omisha.pall760@okhdfcbank
ACC03982,0.000172,10,10,1.0,1.0,1,10,2637.462,0,anya.kulkarni822@ibl
ACC03983,0.000201,9,7,1.0,1.0,1,7,1434.3514,0,pahal.raju800@ibl
ACC03984,0.000191,9,7,1.0,1.0,1,7,3416.7057,0,rudra.nori548@ybl
ACC03985,0.000111,7,8,1.0,1.125,1,8,1336.585,0,rayaan.sant184@upi
ACC03986,9.9e-05,5,4,1.0,1.0,1,4,1284.375,0,dominic.jha393@okhdfcbank
ACC03987,0.000133,9,9,1.0,1.2222,1,9,1916.3344,0,indira.dugar346@paytm
ACC03988,0.000101,7,11,1.0,1.0,1,11,375.5618,0,jai.nagy833@ibl
ACC03989,0.000333,15,13,1.0,1.0769,1,13,2619.4662,0,vasatika.boase476@paytm
ACC03990,0.000144,8,14,1.0,1.0,1,14,794.0979,0,ryan.gade889@ibl
ACC03991,0.000185,14,8,1.0,1.125,1,8,896.6762,0,brijesh.konda52@ybl
ACC03992,7.1e-05,7,6,1.0,1.1667,1,6,1130.7433,0,yashasvi.bhatia346@paytm
ACC03993,0.000277,11,9,1.0,1.2222,1,9,1516.4378,0,hritik.nagi274@oksbi
ACC03994,0.000232,15,11,1.0,1.0909,1,11,1168.5309,0,ekbal.singh428@okicici
ACC03995,0.000243,10,10,1.0,1.2,1,10,616.372,0,manan.luthra305@okicici
ACC03996,0.00034,9,10,1.0,1.1,1,10,575.878,0,reva.sem366@okicici
ACC03997,0.000285,13,13,1.0,1.0,1,13,2050.7954,0,laban.mittal406@okaxis
ACC03998,0.000176,9,4,1.0,1.0,1,4,974.43,0,dev.sane548@okhdfcbank
ACC03999,0.000194,6,14,1.0,1.1429,1,14,1258.3957,0,mitali.mohanty149@ibl
ACC04000,0.00011,11,14,1.0,1.1429,1,14,1554.3036,0,frado.gour354@ibl
ACC04001,0.000419,14,9,1.0,1.0,1,9,1123.5911,0,veer.bali941@kotak
ACC04002,0.0001,6,15,1.0,1.0667,1,15,2055.482,0,champak.das42@okhdfcbank
ACC04003,7.9e-05,1,16,1.0,1.0,1,16,2289.3569,0,krisha.warrior40@oksbi
ACC04004,0.000173,9,8,1.0,1.125,1,8,8823.8462,0,gabriel.ganesan654@okhdfcbank
ACC04005,0.000175,7,10,1.0,1.3,1,10,1628.507,0,mason.kala743@okhdfcbank
ACC04006,5.8e-05,6,14,1.0,1.1429,1,14,1558.3157,0,thomas.pall768@paytm
ACC04007,0.000174,6,11,1.0,1.1818,1,11,3480.7773,0,ekiya.khosla23@oksbi
ACC04008,0.000387,10,9,1.0,1.1111,1,9,1152.9944,0,indrajit.balakrishnan669@okhdfcbank
ACC04009,0.000158,9,11,1.0,1.0909,1,11,1652.6091,0,zaid.mane813@okaxis
ACC04010,0.000153,8,8,1.0,1.0,1,8,503.8125,0,chandresh.balay311@kotak
ACC04011,0.000172,15,9,1.0,1.0,1,9,1451.2133,0,advay.soman813@okaxis
ACC04012,0.000149,9,15,1.0,1.0667,1,15,854.1273,0,sathvik.shroff588@ibl
ACC04013,0.000124,9,8,1.0,1.25,1,8,726.1025,0,raghav.bhakta958@upi
ACC04014,0.000318,16,9,1.0,1.1111,1,9,1704.2967,0,jagat.krish706@oksbi
ACC04015,0.000142,6,8,1.0,1.1111,1,9,931.1378,0,brijesh.gill688@okicici
ACC04016,0.000125,6,7,1.0,1.0,1,7,3405.4529,0,gautami.kumar932@oksbi
ACC04017,0.000149,9,8,1.0,1.0,1,8,517.9362,0,anthony.rajan6@upi
ACC04018,0.000242,12,11,1.0,1.0,1,11,1517.8764,0,bishakha.hegde801@upi
ACC04019,0.000232,12,12,1.0,1.3333,1,12,2049.9017,0,ekani.ganguly274@ibl
ACC04020,0.000198,13,9,1.0,1.1111,1,9,1985.4567,0,zehaan.sharma651@ybl
ACC04021,0.000131,11,12,1.0,1.1667,1,12,2696.1892,0,manthan.das231@okicici
ACC04022,0.0003,8,12,1.0,1.0833,1,12,1275.6667,0,qarin.bakshi66@paytm
ACC04023,0.000127,5,17,1.0588,1.0588,2,17,1310.9829,0,jeremiah.krish472@upi
ACC04024,0.000131,6,16,1.0,1.1875,1,16,2523.4644,0,guneet.jayaraman555@upi
ACC04025,0.00015,6,15,1.0,1.1333,1,15,2282.2487,0,pooja.manda13@ybl
ACC04026,0.00014,7,9,1.0,1.0,1,9,627.0422,0,andrew.master355@ibl
ACC04027,0.000108,5,11,1.0,1.0,1,11,607.03,0,onveer.thaman875@ibl
ACC04028,0.000144,9,6,1.0,1.1667,1,6,564.7933,0,madhavi.thaker715@oksbi
ACC04029,6.4e-05,4,13,1.0769,1.1538,2,13,1052.7169,0,saumya.zachariah413@okicici
ACC04030,0.000137,9,11,1.0,1.0909,1,11,1115.03,0,wriddhish.pant647@ibl
ACC04031,0.000122,8,12,1.0,1.0833,1,12,962.7817,0,advay.sinha86@okaxis
ACC04032,0.000223,11,15,1.0,1.0667,1,15,1507.4967,0,jackson.dhaliwal312@paytm
ACC04033,0.00018,10,7,1.0,1.0,1,7,1376.6843,0,ekanta.chaudhry691@ibl
ACC04034,8.2e-05,8,8,1.0,1.25,1,8,1436.065,0,george.rai640@oksbi
ACC04035,0.000114,10,8,1.0,1.375,1,8,781.0062,0,yatan.uppal579@upi
ACC04036,0.000175,9,8,1.0,1.0,1,8,1095.6938,0,sanya.brahmbhatt24@paytm
ACC04037,0.000144,9,9,1.0,1.2222,1,9,1206.8389,0,yamini.sood503@okaxis
ACC04038,0.000196,11,16,1.0,1.125,1,16,996.3194,0,varenya.lalla135@upi
ACC04039,0.000191,7,6,1.0,1.0,1,6,1011.895,0,abhiram.narasimhan127@okhdfcbank
ACC04040,0.000301,12,14,1.0714,1.0714,2,14,1055.5357,0,shaurya.dube217@okhdfcbank
ACC04041,0.000196,11,17,1.0,1.1176,1,17,3231.4118,0,dhriti.sehgal183@oksbi
ACC04042,0.000252,8,9,1.0,1.0,1,9,506.4767,0,rayaan.zachariah419@ybl
ACC04043,0.000154,4,5,1.0,1.2,1,5,1276.44,0,ekani.gulati923@paytm
ACC04044,0.000154,10,8,1.0,1.125,1,8,1500.5788,0,hamsini.nori372@okhdfcbank
ACC04045,0.000215,11,10,1.0,1.0,1,10,1889.186,0,elijah.kala549@kotak
ACC04046,0.000389,12,12,1.0,1.0769,1,13,721.1762,0,jagrati.tandon880@upi
ACC04047,0.000135,10,13,1.0,1.1538,1,13,1225.1408,0,oni.tak476@paytm
ACC04048,5.5e-05,7,7,1.0,1.0,1,7,1642.4471,0,chandran.andra947@oksbi
ACC04049,0.000129,8,10,1.0,1.1,1,10,1639.6,0,girindra.bhat4@kotak
ACC04050,0.000166,10,14,1.0,1.1429,1,14,405.1243,0,hamsini.pradhan476@oksbi
ACC04051,0.000127,7,9,1.1111,1.2222,2,9,1266.6456,0,deepa.wali595@upi
ACC04052,7.6e-05,7,11,1.0,1.1818,1,11,828.02,0,yashodhara.tiwari194@okicici
ACC04053,0.000207,5,6,1.0,1.1667,1,6,950.2967,0,chaaya.jaggi142@kotak
ACC04054,0.000238,11,12,1.0,1.0833,1,12,1283.9375,0,tarak.pau585@upi
ACC04055,0.000262,10,14,1.0,1.3571,1,14,962.9843,0,ayaan.lata625@okaxis
ACC04056,0.000128,6,7,1.0,1.2857,1,7,621.6771,0,unni.das641@ibl
ACC04057,8.4e-05,6,7,1.0,1.0,1,7,1382.4643,0,inaya.garg24@upi
ACC04058,0.000358,10,11,1.0,1.0909,1,11,576.3518,0,wriddhish.pandit885@okaxis
ACC04059,5.4e-05,4,10,1.0,1.2,1,10,3282.146,0,simon.basak378@okaxis
ACC04060,0.000206,7,15,1.0,1.3333,1,15,1702.016,0,chandran.raja960@okaxis
ACC04061,7.2e-05,8,9,1.0,1.1111,1,9,515.6444,0,girish.buch301@okhdfcbank
ACC04062,0.000339,14,14,1.0,1.0714,1,14,757.1386,0,jatin.mukherjee592@ibl
ACC04063,0.000192,13,10,1.0,1.0,1,10,1203.826,0,damini.vasa701@ibl
ACC04064,0.000219,13,12,1.0,1.0833,1,12,999.7992,0,logan.nair182@ibl
ACC04065,0.000216,12,11,1.0,1.0909,1,11,1912.02,0,manthan.loyal114@ybl
ACC04066,0.000111,10,13,1.0,1.1538,1,13,620.2315,0,tripti.dyal474@okhdfcbank
ACC04067,9.4e-05,6,7,1.0,1.0,1,7,873.9629,0,waida.kuruvilla34@upi
ACC04068,0.000166,9,7,1.0,1.1429,1,7,2189.2,0,anthony.prabhakar883@upi
ACC04069,0.000182,10,10,1.0,1.2,1,10,609.695,0,jason.chandran428@paytm
ACC04070,0.000106,11,9,1.1111,1.2222,2,9,1070.6067,0,udarsh.tank733@kotak
ACC04071,0.000276,13,11,1.0,1.0,1,11,2072.4727,0,jairaj.bandi493@okicici
ACC04072,0.000344,10,10,1.0,1.0,1,10,955.651,0,jagvi.apte408@okicici
ACC04073,0.000159,12,6,1.0,1.0,1,6,1372.1567,0,vansha.mani734@kotak
ACC04074,0.000217,13,9,1.0,1.1111,1,9,1197.6211,0,rajata.bhandari807@okhdfcbank
ACC04075,5.2e-05,6,4,1.0,1.0,1,4,3535.18,0,joshua.sarraf868@paytm
ACC04076,9.4e-05,9,8,1.0,1.0,1,8,725.8325,0,utkarsh.buch811@okhdfcbank
ACC04077,8.5e-05,7,8,1.0,1.25,1,8,1117.3275,0,jack.mahajan423@ybl
ACC04078,4e-05,4,12,1.0,1.0833,1,12,1583.7642,0,mahika.patel815@ibl
ACC04079,0.000222,9,12,1.0,1.0833,1,12,1201.0517,0,damyanti.balakrishnan100@ybl
ACC04080,0.000177,9,5,1.0,1.0,1,5,741.888,0,kavya.mangat921@ibl
ACC04081,0.000236,9,11,1.0,1.0909,1,11,2105.6491,0,rehaan.agarwal267@ybl
ACC04082,0.000132,6,6,1.0,1.1667,1,6,1331.15,0,jasmit.doshi456@ybl
ACC04083,0.0001,8,10,10.0,10.0,10,10,1756.11,0,warhi.ghosh265@paytm
ACC04084,0.000322,8,11,1.0,1.2727,1,11,1132.3727,0,bhanumati.karpe780@oksbi
ACC04085,0.000301,8,10,1.0,1.1,1,10,2114.04,0,aadi.soman296@okicici
ACC04086,0.00024,13,7,1.0,1.0,1,7,3608.6443,0,anya.peri578@ybl
ACC04087,9.6e-05,10,8,1.0,1.125,1,8,876.9762,0,bakhshi.oommen968@oksbi
ACC04088,0.000142,4,7,1.0,1.0,1,7,918.1214,0,jagrati.malhotra313@ibl
ACC04089,0.000231,12,12,1.0,1.0,1,12,668.8108,0,aarush.chanda302@oksbi
ACC04090,0.000178,14,10,1.0,1.0,1,10,1539.024,0,samar.bala623@paytm
ACC04091,0.000266,8,6,1.0,1.0,1,6,1474.7667,0,dayita.gaba653@okaxis
ACC04092,0.000203,6,8,1.0,1.125,1,8,1471.795,0,andrew.varkey217@paytm
ACC04093,0.000108,5,12,1.0,1.1667,1,12,1523.175,0,gaurav.mann13@paytm
ACC04094,0.0003,11,14,1.0,1.2143,1,14,906.7857,0,yashasvi.kaur521@kotak
ACC04095,0.000273,10,8,1.0,1.125,1,8,605.0975,0,zilmil.chanda634@oksbi
ACC04096,0.000269,13,9,1.0,1.0,1,9,556.2922,0,nandini.karnik160@kotak
ACC04097,0.000227,12,14,1.0,1.0714,1,14,1819.3243,0,robert.bajwa384@upi
ACC04098,0.000334,9,13,1.1538,1.5385,2,13,1177.4654,0,chakrika.sankaran174@kotak
ACC04099,0.000119,7,9,1.0,1.0,1,9,1230.0567,0,ekaraj.zachariah496@upi
ACC04100,0.000205,13,10,1.0,1.1,1,10,1209.113,0,jagvi.choudhury970@okhdfcbank
ACC04101,0.000136,7,7,1.0,1.1429,1,7,1007.7786,0,bachittar.yadav317@okaxis
ACC04102,0.000127,12,10,1.0,1.2,1,10,690.782,0,ishaan.sanghvi285@okhdfcbank
ACC04103,0.00046,17,16,1.0625,1.25,2,16,1018.3762,0,ria.goel511@ibl
ACC04104,0.000205,7,11,1.0,1.1818,1,11,1048.9309,0,netra.padmanabhan929@okicici
ACC04105,9.3e-05,4,8,1.0,1.0,1,8,1440.2775,0,lopa.dutta760@okaxis
ACC04106,0.000221,9,10,1.0,1.1,1,10,1100.187,0,ganga.saran34@upi
ACC04107,0.000394,12,10,1.0,1.3,1,10,768.626,0,maya.bobal520@okhdfcbank
ACC04108,0.000171,11,5,1.0,1.2,1,5,2413.6,0,arjun.dubey985@kotak
ACC04109,0.000141,8,5,1.0,1.0,1,5,600.396,0,aradhana.mannan82@okicici
ACC04110,9.3e-05,8,9,1.0,1.2222,1,9,1974.9422,0,janaki.mallick536@okaxis
ACC04111,0.000231,8,10,1.0,1.2,1,10,1003.202,0,faraj.gour817@oksbi
ACC04112,6.4e-05,8,9,1.0,1.1111,1,9,1075.1811,0,lakshmi.kumer707@ibl
ACC04113,0.000147,6,7,1.0,1.0,1,7,1014.84,0,lajita.kamdar624@paytm
ACC04114,0.000122,8,11,1.0,1.0,1,11,1670.2282,0,sai.gupta94@okaxis
ACC04115,0.000172,9,17,1.0,1.1765,1,17,1497.9194,0,chakrika.balan536@paytm
ACC04116,6.9e-05,8,11,1.0,1.0,1,11,695.4927,0,mohini.nagy234@okaxis
ACC04117,0.000111,8,16,1.0,1.0625,1,16,1269.8825,0,ucchal.ray596@ibl
ACC04118,0.000187,8,6,1.0,1.0,1,6,624.2933,0,harish.bhatia550@okicici
ACC04119,0.000198,10,10,1.0,1.1,1,10,1016.314,0,upadhriti.chaudhuri650@okhdfcbank
ACC04120,0.000245,16,13,1.0,1.0769,1,13,1058.4515,0,qarin.mane120@ibl
ACC04121,0.000243,11,10,1.0,1.0,1,10,904.209,0,qadim.misra203@okhdfcbank
ACC04122,0.000213,11,9,1.0,1.0,1,9,868.1967,0,chanakya.mangal221@ibl
ACC04123,0.000388,17,7,1.0,1.1429,1,7,1039.9943,0,nirja.oza10@upi
ACC04124,0.000165,6,12,1.0,1.1667,1,12,2119.4008,0,yasti.balakrishnan908@ibl
ACC04125,0.000361,5,11,1.0,1.0909,1,11,1396.5109,0,tara.boase826@ibl
ACC04126,0.000319,10,9,1.0,1.1111,1,9,2112.75,0,eta.bir773@upi
ACC04127,0.00014,7,14,1.0,1.2143,1,14,1595.7464,0,chakradhar.khanna505@oksbi
ACC04128,0.000239,15,8,1.0,1.125,1,8,2820.125,0,matthew.behl495@kotak
ACC04129,9.7e-05,9,11,1.0909,1.1818,2,11,655.0027,0,bhavini.vyas307@paytm
ACC04130,0.000204,13,13,1.0,1.0769,1,13,1561.1008,0,owen.goswami350@paytm
ACC04131,0.000177,9,8,1.0,1.125,1,8,946.5962,0,balendra.kota317@ibl
ACC04132,6.7e-05,5,9,1.0,1.1111,1,9,637.2478,0,max.shankar969@oksbi
ACC04133,0.000337,20,8,1.0,1.125,1,8,968.6775,0,dev.pandya327@kotak
ACC04134,0.000118,5,11,1.0,1.3636,1,11,1174.9173,0,ekbal.palla168@oksbi
ACC04135,0.00014,5,7,1.0,1.0,1,7,1479.8643,0,oliver.tiwari443@paytm
ACC04136,0.000256,13,8,1.0,1.0,1,8,476.5462,0,amara.gopal454@ybl
ACC04137,0.000105,5,8,1.0,1.125,1,8,512.1162,0,ucchal.narayan188@okaxis
ACC04138,0.00022,11,12,1.0,1.0833,1,12,2496.195,0,dhruv.banerjee238@okaxis
ACC04139,0.000269,11,5,1.0,1.2,1,5,854.754,0,simon.kata313@ybl
ACC04140,7.1e-05,7,12,1.0,1.0833,1,12,684.5967,0,megha.dhar106@paytm
ACC04141,0.000181,6,8,1.0,1.0,1,8,2812.8162,0,jalsa.solanki585@oksbi
ACC04142,6.9e-05,6,4,1.0,1.0,1,4,1308.545,0,rayaan.tripathi197@upi
ACC04143,9.7e-05,3,15,1.0,1.1333,1,15,664.2607,0,pahal.shanker162@oksbi
ACC04144,0.000107,9,9,1.0,1.1111,1,9,809.3133,0,indrajit.ravi486@upi
ACC04145,9.1e-05,8,16,1.0,1.1875,1,16,1978.1688,0,barkha.kakar956@paytm
ACC04146,0.000222,11,7,1.0,1.0,1,7,806.3271,0,yatin.dube855@paytm
ACC04147,0.00026,13,6,1.0,1.1667,1,6,865.3967,0,gaurang.rout314@ybl
ACC04148,0.000205,5,11,1.0,1.0,1,11,2161.9745,0,tarak.chokshi764@ybl
ACC04149,0.000246,16,11,1.0,1.0909,1,11,1053.8582,0,charvi.dubey436@upi
ACC04150,5.9e-05,6,9,1.0,1.0,1,9,788.3811,0,anita.buch781@upi
ACC04151,0.000149,5,8,1.0,1.0,1,8,3795.2112,0,wakeeta.salvi363@oksbi
ACC04152,0.000356,9,11,1.0,1.0,1,11,1292.1191,0,onkar.saraf281@okicici
ACC04153,0.000197,9,8,1.0,1.125,1,8,1205.7888,0,maanav.khosla678@paytm
ACC04154,9.7e-05,11,9,1.0,1.0,1,9,1278.1533,0,daksha.nayak383@okicici
ACC04155,0.000106,5,12,1.0,1.0833,1,12,1395.4583,0,jonathan.dora810@upi
ACC04156,0.00011,11,9,1.0,1.1111,1,9,2004.1567,0,umang.swaminathan574@okaxis
ACC04157,0.000128,10,16,1.0,1.1875,1,16,541.605,0,jagdish.dhingra516@ibl
ACC04158,0.000118,8,8,1.0,1.125,1,8,721.5262,0,frado.bala77@okaxis
ACC04159,0.000494,10,9,1.0,1.1111,1,9,2126.4556,0,ekavir.patil741@ibl
ACC04160,6.7e-05,5,8,1.0,1.125,1,8,3056.02,0,alka.seth975@okicici
ACC04161,0.000103,10,7,1.0,1.0,1,7,181.2943,0,tanmayi.sehgal983@ibl
ACC04162,0.000454,18,11,1.0,1.0909,1,11,1274.7127,0,pallavi.chandran622@upi
ACC04163,0.000161,11,12,1.0,1.0833,1,12,1635.6683,0,turvi.sagar58@ybl
ACC04164,0.000142,7,11,1.0,1.0,1,11,1765.4864,0,oliver.bakshi379@ibl
ACC04165,6.3e-05,5,11,1.0,1.1818,1,11,863.7,0,yashawini.bajwa484@oksbi
ACC04166,0.000134,15,7,1.0,1.1429,1,7,1430.8486,0,divya.gupta794@upi
ACC04167,0.000159,10,7,1.0,1.1429,1,7,1885.9557,0,ayushman.agarwal155@paytm
ACC04168,0.000389,14,10,1.0,1.0,1,10,1507.893,0,naksh.sharaf576@okhdfcbank
ACC04169,8e-05,5,15,1.0,1.4667,1,15,1337.128,0,rachita.bir336@kotak
